Training started at 2025-04-06 20:19:56
Ultralytics 8.3.102 🚀 Python-3.11.11 torch-2.5.1+cu121 CUDA:0 (Tesla T4, 14916MiB)
[34m[1mengine/trainer: [0mtask=detect, mode=train, model=yolo12n.pt, data=/mnt/instance-store/atraining/atraining/data.yaml, epochs=200, time=None, patience=100, batch=-1, imgsz=640, save=True, save_period=-1, cache=False, device=None, workers=4, project=None, name=train4, exist_ok=False, pretrained=True, optimizer=auto, verbose=True, seed=0, deterministic=True, single_cls=False, rect=False, cos_lr=False, close_mosaic=10, resume=False, amp=True, fraction=1.0, profile=False, freeze=None, multi_scale=False, overlap_mask=True, mask_ratio=4, dropout=0.0, val=True, split=val, save_json=False, save_hybrid=False, conf=None, iou=0.7, max_det=300, half=False, dnn=False, plots=True, source=None, vid_stride=1, stream_buffer=False, visualize=False, augment=False, agnostic_nms=False, classes=None, retina_masks=False, embed=None, show=False, save_frames=False, save_txt=False, save_conf=False, save_crop=False, show_labels=True, show_conf=True, show_boxes=True, line_width=None, format=torchscript, keras=False, optimize=False, int8=False, dynamic=False, simplify=True, opset=None, workspace=None, nms=False, lr0=0.01, lrf=0.01, momentum=0.937, weight_decay=0.0005, warmup_epochs=3.0, warmup_momentum=0.8, warmup_bias_lr=0.1, box=7.5, cls=0.5, dfl=1.5, pose=12.0, kobj=1.0, nbs=64, hsv_h=0.015, hsv_s=0.7, hsv_v=0.4, degrees=0.0, translate=0.1, scale=0.5, shear=0.0, perspective=0.0, flipud=0.0, fliplr=0.5, bgr=0.0, mosaic=1.0, mixup=0.0, copy_paste=0.0, copy_paste_mode=flip, auto_augment=randaugment, erasing=0.4, crop_fraction=1.0, cfg=None, tracker=botsort.yaml, save_dir=runs/detect/train4
Overriding model.yaml nc=80 with nc=3
                   from  n    params  module                                       arguments                     
  0                  -1  1       464  ultralytics.nn.modules.conv.Conv             [3, 16, 3, 2]                 
  1                  -1  1      4672  ultralytics.nn.modules.conv.Conv             [16, 32, 3, 2]                
  2                  -1  1      6640  ultralytics.nn.modules.block.C3k2            [32, 64, 1, False, 0.25]      
  3                  -1  1     36992  ultralytics.nn.modules.conv.Conv             [64, 64, 3, 2]                
  4                  -1  1     26080  ultralytics.nn.modules.block.C3k2            [64, 128, 1, False, 0.25]     
  5                  -1  1    147712  ultralytics.nn.modules.conv.Conv             [128, 128, 3, 2]              
  6                  -1  2    180864  ultralytics.nn.modules.block.A2C2f           [128, 128, 2, True, 4]        
  7                  -1  1    295424  ultralytics.nn.modules.conv.Conv             [128, 256, 3, 2]              
  8                  -1  2    689408  ultralytics.nn.modules.block.A2C2f           [256, 256, 2, True, 1]        
  9                  -1  1         0  torch.nn.modules.upsampling.Upsample         [None, 2, 'nearest']          
 10             [-1, 6]  1         0  ultralytics.nn.modules.conv.Concat           [1]                           
 11                  -1  1     86912  ultralytics.nn.modules.block.A2C2f           [384, 128, 1, False, -1]      
 12                  -1  1         0  torch.nn.modules.upsampling.Upsample         [None, 2, 'nearest']          
 13             [-1, 4]  1         0  ultralytics.nn.modules.conv.Concat           [1]                           
 14                  -1  1     24000  ultralytics.nn.modules.block.A2C2f           [256, 64, 1, False, -1]       
 15                  -1  1     36992  ultralytics.nn.modules.conv.Conv             [64, 64, 3, 2]                
 16            [-1, 11]  1         0  ultralytics.nn.modules.conv.Concat           [1]                           
 17                  -1  1     74624  ultralytics.nn.modules.block.A2C2f           [192, 128, 1, False, -1]      
 18                  -1  1    147712  ultralytics.nn.modules.conv.Conv             [128, 128, 3, 2]              
 19             [-1, 8]  1         0  ultralytics.nn.modules.conv.Concat           [1]                           
 20                  -1  1    378880  ultralytics.nn.modules.block.C3k2            [384, 256, 1, True]           
 21        [14, 17, 20]  1    431257  ultralytics.nn.modules.head.Detect           [3, [64, 128, 256]]           
YOLOv12n summary: 272 layers, 2,568,633 parameters, 2,568,617 gradients, 6.5 GFLOPs
Transferred 640/691 items from pretrained weights
Freezing layer 'model.21.dfl.conv.weight'
[34m[1mAMP: [0mrunning Automatic Mixed Precision (AMP) checks...
[34m[1mAMP: [0mchecks passed ✅
[34m[1mtrain: [0mScanning /mnt/instance-store/atraining/atraining/train/labels.cache... 5000 images, 0 backgrounds, 0 corrupt: 100%|██████████| 5000/5000 [00:00<?, ?it/s]
[34m[1mtrain: [0mScanning /mnt/instance-store/atraining/atraining/train/labels.cache... 5000 images, 0 backgrounds, 0 corrupt: 100%|██████████| 5000/5000 [00:00<?, ?it/s]
[34m[1mAutoBatch: [0mComputing optimal batch size for imgsz=640 at 60.0% CUDA memory utilization.
[34m[1mAutoBatch: [0mCUDA:0 (Tesla T4) 14.57G total, 0.10G reserved, 0.05G allocated, 14.42G free
      Params      GFLOPs  GPU_mem (GB)  forward (ms) backward (ms)                   input                  output
     2568633       6.482         0.535         49.34         197.4        (1, 3, 640, 640)                    list
     2568633       12.96         0.751         36.07         111.8        (2, 3, 640, 640)                    list
     2568633       25.93         1.149         40.06           103        (4, 3, 640, 640)                    list
     2568633       51.86         2.129         48.33         129.5        (8, 3, 640, 640)                    list
     2568633       103.7         3.852         67.71         153.8       (16, 3, 640, 640)                    list
[34m[1mAutoBatch: [0mUsing batch-size 55 for CUDA:0 8.76G/14.57G (60%) ✅
[34m[1mtrain: [0mScanning /mnt/instance-store/atraining/atraining/train/labels.cache... 5000 images, 0 backgrounds, 0 corrupt: 100%|██████████| 5000/5000 [00:00<?, ?it/s]
[34m[1mtrain: [0mScanning /mnt/instance-store/atraining/atraining/train/labels.cache... 5000 images, 0 backgrounds, 0 corrupt: 100%|██████████| 5000/5000 [00:00<?, ?it/s]
[34m[1mval: [0mScanning /mnt/instance-store/atraining/atraining/valid/labels.cache... 79 images, 0 backgrounds, 0 corrupt: 100%|██████████| 79/79 [00:00<?, ?it/s]
[34m[1mval: [0mScanning /mnt/instance-store/atraining/atraining/valid/labels.cache... 79 images, 0 backgrounds, 0 corrupt: 100%|██████████| 79/79 [00:00<?, ?it/s]
Plotting labels to runs/detect/train4/labels.jpg... 
[34m[1moptimizer:[0m 'optimizer=auto' found, ignoring 'lr0=0.01' and 'momentum=0.937' and determining best 'optimizer', 'lr0' and 'momentum' automatically... 
[34m[1moptimizer:[0m SGD(lr=0.01, momentum=0.9) with parameter groups 113 weight(decay=0.0), 120 weight(decay=0.0004296875), 119 bias(decay=0.0)
Image sizes 640 train, 640 val
Using 4 dataloader workers
Logging results to [1mruns/detect/train4[0m
Starting training for 200 epochs...
      Epoch    GPU_mem   box_loss   cls_loss   dfl_loss  Instances       Size
  0%|          | 0/91 [00:00<?, ?it/s]
      1/200      10.6G      1.574      3.384      1.504       1186        640:   0%|          | 0/91 [00:00<?, ?it/s]
     17/200      10.9G     0.2617     0.2268      0.823       1221        640:  81%|████████▏ | 74/91 [00:58<00:13,  1.28it/s]
     17/200      10.9G     0.2617     0.2268      0.823       1221        640:  82%|████████▏ | 75/91 [00:58<00:12,  1.29it/s]
     17/200      10.9G     0.2619     0.2268     0.8233       1214        640:  82%|████████▏ | 75/91 [00:59<00:12,  1.29it/s]
     17/200      10.9G     0.2619     0.2268     0.8233       1214        640:  84%|████████▎ | 76/91 [00:59<00:11,  1.29it/s]
     17/200      10.9G     0.2618     0.2267     0.8232       1207        640:  84%|████████▎ | 76/91 [01:00<00:11,  1.29it/s]
     17/200      10.9G     0.2618     0.2267     0.8232       1207        640:  85%|████████▍ | 77/91 [01:00<00:10,  1.29it/s]
     17/200      10.9G     0.2619     0.2266     0.8233       1127        640:  85%|████████▍ | 77/91 [01:00<00:10,  1.29it/s]
     17/200      10.9G     0.2619     0.2266     0.8233       1127        640:  86%|████████▌ | 78/91 [01:00<00:10,  1.29it/s]
     17/200      10.9G     0.2619     0.2266     0.8234       1134        640:  86%|████████▌ | 78/91 [01:01<00:10,  1.29it/s]
     17/200      10.9G     0.2619     0.2266     0.8234       1134        640:  87%|████████▋ | 79/91 [01:01<00:09,  1.29it/s]
     17/200      10.9G     0.2617     0.2265     0.8233       1219        640:  87%|████████▋ | 79/91 [01:02<00:09,  1.29it/s]
     17/200      10.9G     0.2617     0.2265     0.8233       1219        640:  88%|████████▊ | 80/91 [01:02<00:08,  1.29it/s]
     17/200      10.9G     0.2619     0.2267     0.8233       1047        640:  88%|████████▊ | 80/91 [01:03<00:08,  1.29it/s]
     17/200      10.9G     0.2619     0.2267     0.8233       1047        640:  89%|████████▉ | 81/91 [01:03<00:07,  1.29it/s]
     17/200      10.9G     0.2619     0.2267     0.8234       1296        640:  89%|████████▉ | 81/91 [01:03<00:07,  1.29it/s]
     17/200      10.9G     0.2619     0.2267     0.8234       1296        640:  90%|█████████ | 82/91 [01:03<00:06,  1.29it/s]
     17/200      10.9G     0.2618     0.2266     0.8234       1134        640:  90%|█████████ | 82/91 [01:04<00:06,  1.29it/s]
     17/200      10.9G     0.2618     0.2266     0.8234       1134        640:  91%|█████████ | 83/91 [01:04<00:06,  1.29it/s]
     17/200      10.9G     0.2617     0.2265     0.8234       1170        640:  91%|█████████ | 83/91 [01:05<00:06,  1.29it/s]
     17/200      10.9G     0.2617     0.2265     0.8234       1170        640:  92%|█████████▏| 84/91 [01:05<00:05,  1.28it/s]
     17/200      10.9G     0.2617     0.2264     0.8234       1218        640:  92%|█████████▏| 84/91 [01:06<00:05,  1.28it/s]
     17/200      10.9G     0.2617     0.2264     0.8234       1218        640:  93%|█████████▎| 85/91 [01:06<00:04,  1.29it/s]
     17/200      10.9G     0.2616     0.2263     0.8235       1202        640:  93%|█████████▎| 85/91 [01:07<00:04,  1.29it/s]
     17/200      10.9G     0.2616     0.2263     0.8235       1202        640:  95%|█████████▍| 86/91 [01:07<00:03,  1.29it/s]
     17/200      10.9G     0.2614     0.2262     0.8235       1151        640:  95%|█████████▍| 86/91 [01:07<00:03,  1.29it/s]
     17/200      10.9G     0.2614     0.2262     0.8235       1151        640:  96%|█████████▌| 87/91 [01:07<00:03,  1.29it/s]
     17/200      10.9G     0.2616     0.2263     0.8235       1312        640:  96%|█████████▌| 87/91 [01:08<00:03,  1.29it/s]
     17/200      10.9G     0.2616     0.2263     0.8235       1312        640:  97%|█████████▋| 88/91 [01:08<00:02,  1.28it/s]
     17/200      10.9G     0.2616     0.2263     0.8235       1193        640:  97%|█████████▋| 88/91 [01:09<00:02,  1.28it/s]
     17/200      10.9G     0.2616     0.2263     0.8235       1193        640:  98%|█████████▊| 89/91 [01:09<00:01,  1.29it/s]
     17/200      10.9G     0.2614     0.2262     0.8233       1185        640:  98%|█████████▊| 89/91 [01:10<00:01,  1.29it/s]
     17/200      10.9G     0.2614     0.2262     0.8233       1185        640:  99%|█████████▉| 90/91 [01:10<00:00,  1.29it/s]
     17/200      10.9G     0.2616     0.2265     0.8233       1046        640:  99%|█████████▉| 90/91 [01:10<00:00,  1.29it/s]
     17/200      10.9G     0.2616     0.2265     0.8233       1046        640: 100%|██████████| 91/91 [01:10<00:00,  1.32it/s]
     17/200      10.9G     0.2616     0.2265     0.8233       1046        640: 100%|██████████| 91/91 [01:10<00:00,  1.28it/s]

                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):   0%|          | 0/1 [00:00<?, ?it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 100%|██████████| 1/1 [00:00<00:00,  1.47it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 100%|██████████| 1/1 [00:00<00:00,  1.47it/s]
                   all         79       1506      0.309      0.223      0.133     0.0577

      Epoch    GPU_mem   box_loss   cls_loss   dfl_loss  Instances       Size

  0%|          | 0/91 [00:00<?, ?it/s]
     18/200      10.9G     0.2538     0.2253     0.8278       1070        640:   0%|          | 0/91 [00:00<?, ?it/s]
     18/200      10.9G     0.2538     0.2253     0.8278       1070        640:   1%|          | 1/91 [00:00<01:08,  1.31it/s]
     18/200      10.9G     0.2524     0.2259     0.8186       1238        640:   1%|          | 1/91 [00:01<01:08,  1.31it/s]
     18/200      10.9G     0.2524     0.2259     0.8186       1238        640:   2%|▏         | 2/91 [00:01<01:08,  1.30it/s]
     18/200      10.9G     0.2557     0.2246      0.818       1190        640:   2%|▏         | 2/91 [00:02<01:08,  1.30it/s]
     18/200      10.9G     0.2557     0.2246      0.818       1190        640:   3%|▎         | 3/91 [00:02<01:07,  1.30it/s]
     18/200      10.9G     0.2554      0.223     0.8196       1198        640:   3%|▎         | 3/91 [00:03<01:07,  1.30it/s]
     18/200      10.9G     0.2554      0.223     0.8196       1198        640:   4%|▍         | 4/91 [00:03<01:07,  1.29it/s]
     18/200      10.9G      0.255      0.222     0.8205       1179        640:   4%|▍         | 4/91 [00:03<01:07,  1.29it/s]
     18/200      10.9G      0.255      0.222     0.8205       1179        640:   5%|▌         | 5/91 [00:03<01:06,  1.30it/s]
     18/200      10.9G     0.2553     0.2215     0.8195       1207        640:   5%|▌         | 5/91 [00:04<01:06,  1.30it/s]
     18/200      10.9G     0.2553     0.2215     0.8195       1207        640:   7%|▋         | 6/91 [00:04<01:05,  1.29it/s]
     18/200      10.9G     0.2541       0.22     0.8195       1101        640:   7%|▋         | 6/91 [00:05<01:05,  1.29it/s]
     18/200      10.9G     0.2541       0.22     0.8195       1101        640:   8%|▊         | 7/91 [00:05<01:05,  1.29it/s]
     18/200      10.9G     0.2548      0.221     0.8189       1077        640:   8%|▊         | 7/91 [00:06<01:05,  1.29it/s]
     18/200      10.9G     0.2548      0.221     0.8189       1077        640:   9%|▉         | 8/91 [00:06<01:05,  1.28it/s]
     18/200      10.9G     0.2534     0.2202     0.8192       1040        640:   9%|▉         | 8/91 [00:06<01:05,  1.28it/s]
     18/200      10.9G     0.2534     0.2202     0.8192       1040        640:  10%|▉         | 9/91 [00:06<01:04,  1.28it/s]
     18/200      10.9G     0.2536     0.2206     0.8197       1096        640:  10%|▉         | 9/91 [00:07<01:04,  1.28it/s]
     18/200      10.9G     0.2536     0.2206     0.8197       1096        640:  11%|█         | 10/91 [00:07<01:03,  1.28it/s]
     18/200      10.9G     0.2539     0.2212     0.8206       1112        640:  11%|█         | 10/91 [00:08<01:03,  1.28it/s]
     18/200      10.9G     0.2539     0.2212     0.8206       1112        640:  12%|█▏        | 11/91 [00:08<01:02,  1.28it/s]
     18/200      10.9G     0.2539     0.2208     0.8204       1172        640:  12%|█▏        | 11/91 [00:09<01:02,  1.28it/s]
     18/200      10.9G     0.2539     0.2208     0.8204       1172        640:  13%|█▎        | 12/91 [00:09<01:01,  1.29it/s]
     18/200      10.9G     0.2561     0.2218     0.8206       1270        640:  13%|█▎        | 12/91 [00:10<01:01,  1.29it/s]
     18/200      10.9G     0.2561     0.2218     0.8206       1270        640:  14%|█▍        | 13/91 [00:10<01:00,  1.29it/s]
     18/200      10.9G      0.257     0.2216     0.8212       1213        640:  14%|█▍        | 13/91 [00:10<01:00,  1.29it/s]
     18/200      10.9G      0.257     0.2216     0.8212       1213        640:  15%|█▌        | 14/91 [00:10<00:59,  1.29it/s]
     18/200      10.9G     0.2581      0.222     0.8208       1194        640:  15%|█▌        | 14/91 [00:11<00:59,  1.29it/s]
     18/200      10.9G     0.2581      0.222     0.8208       1194        640:  16%|█▋        | 15/91 [00:11<00:59,  1.28it/s]
     18/200      10.9G     0.2572     0.2212     0.8214       1189        640:  16%|█▋        | 15/91 [00:12<00:59,  1.28it/s]
     18/200      10.9G     0.2572     0.2212     0.8214       1189        640:  18%|█▊        | 16/91 [00:12<00:58,  1.29it/s]
     18/200      10.9G     0.2579     0.2212     0.8215       1146        640:  18%|█▊        | 16/91 [00:13<00:58,  1.29it/s]
     18/200      10.9G     0.2579     0.2212     0.8215       1146        640:  19%|█▊        | 17/91 [00:13<00:57,  1.29it/s]
     18/200      10.9G      0.257     0.2204     0.8209       1246        640:  19%|█▊        | 17/91 [00:13<00:57,  1.29it/s]
     18/200      10.9G      0.257     0.2204     0.8209       1246        640:  20%|█▉        | 18/91 [00:13<00:56,  1.29it/s]
     18/200      10.9G     0.2568     0.2202     0.8207       1283        640:  20%|█▉        | 18/91 [00:14<00:56,  1.29it/s]
     18/200      10.9G     0.2568     0.2202     0.8207       1283        640:  21%|██        | 19/91 [00:14<00:55,  1.30it/s]
     18/200      10.9G     0.2584     0.2207     0.8206       1207        640:  21%|██        | 19/91 [00:15<00:55,  1.30it/s]
     18/200      10.9G     0.2584     0.2207     0.8206       1207        640:  22%|██▏       | 20/91 [00:15<00:55,  1.29it/s]
     18/200      10.9G     0.2577     0.2204     0.8205       1180        640:  22%|██▏       | 20/91 [00:16<00:55,  1.29it/s]
     18/200      10.9G     0.2577     0.2204     0.8205       1180        640:  23%|██▎       | 21/91 [00:16<00:54,  1.29it/s]
     18/200      10.9G     0.2583     0.2207      0.821       1095        640:  23%|██▎       | 21/91 [00:17<00:54,  1.29it/s]
     18/200      10.9G     0.2583     0.2207      0.821       1095        640:  24%|██▍       | 22/91 [00:17<00:53,  1.30it/s]
     18/200      10.9G     0.2579     0.2207     0.8208       1335        640:  24%|██▍       | 22/91 [00:17<00:53,  1.30it/s]
     18/200      10.9G     0.2579     0.2207     0.8208       1335        640:  25%|██▌       | 23/91 [00:17<00:52,  1.29it/s]
     18/200      10.9G     0.2581     0.2212     0.8211       1063        640:  25%|██▌       | 23/91 [00:18<00:52,  1.29it/s]
     18/200      10.9G     0.2581     0.2212     0.8211       1063        640:  26%|██▋       | 24/91 [00:18<00:52,  1.28it/s]
     18/200      10.9G     0.2581     0.2211     0.8213       1137        640:  26%|██▋       | 24/91 [00:19<00:52,  1.28it/s]
     18/200      10.9G     0.2581     0.2211     0.8213       1137        640:  27%|██▋       | 25/91 [00:19<00:51,  1.29it/s]
     18/200      10.9G     0.2575     0.2208     0.8212       1227        640:  27%|██▋       | 25/91 [00:20<00:51,  1.29it/s]
     18/200      10.9G     0.2575     0.2208     0.8212       1227        640:  29%|██▊       | 26/91 [00:20<00:50,  1.29it/s]
     18/200      10.9G     0.2579     0.2207     0.8209       1157        640:  29%|██▊       | 26/91 [00:20<00:50,  1.29it/s]
     18/200      10.9G     0.2579     0.2207     0.8209       1157        640:  30%|██▉       | 27/91 [00:20<00:49,  1.29it/s]
     18/200      10.9G     0.2578     0.2206     0.8209       1117        640:  30%|██▉       | 27/91 [00:21<00:49,  1.29it/s]
     18/200      10.9G     0.2578     0.2206     0.8209       1117        640:  31%|███       | 28/91 [00:21<00:49,  1.28it/s]
     18/200      10.9G     0.2579     0.2206      0.821       1103        640:  31%|███       | 28/91 [00:22<00:49,  1.28it/s]
     18/200      10.9G     0.2579     0.2206      0.821       1103        640:  32%|███▏      | 29/91 [00:22<00:48,  1.29it/s]
     18/200      10.9G     0.2577     0.2204      0.821       1049        640:  32%|███▏      | 29/91 [00:23<00:48,  1.29it/s]
     18/200      10.9G     0.2577     0.2204      0.821       1049        640:  33%|███▎      | 30/91 [00:23<00:47,  1.29it/s]
     18/200      10.9G     0.2571     0.2202     0.8212       1133        640:  33%|███▎      | 30/91 [00:24<00:47,  1.29it/s]
     18/200      10.9G     0.2571     0.2202     0.8212       1133        640:  34%|███▍      | 31/91 [00:24<00:46,  1.29it/s]
     18/200      10.9G     0.2568     0.2201     0.8211       1150        640:  34%|███▍      | 31/91 [00:24<00:46,  1.29it/s]
     18/200      10.9G     0.2568     0.2201     0.8211       1150        640:  35%|███▌      | 32/91 [00:24<00:45,  1.28it/s]
     18/200      10.9G      0.257     0.2206      0.821       1357        640:  35%|███▌      | 32/91 [00:25<00:45,  1.28it/s]
     18/200      10.9G      0.257     0.2206      0.821       1357        640:  36%|███▋      | 33/91 [00:25<00:45,  1.29it/s]
     18/200      10.9G     0.2573     0.2209     0.8212       1103        640:  36%|███▋      | 33/91 [00:26<00:45,  1.29it/s]
     18/200      10.9G     0.2573     0.2209     0.8212       1103        640:  37%|███▋      | 34/91 [00:26<00:44,  1.29it/s]
     18/200      10.9G     0.2568     0.2209     0.8212       1038        640:  37%|███▋      | 34/91 [00:27<00:44,  1.29it/s]
     18/200      10.9G     0.2568     0.2209     0.8212       1038        640:  38%|███▊      | 35/91 [00:27<00:43,  1.28it/s]
     18/200      10.9G      0.257     0.2211     0.8215       1171        640:  38%|███▊      | 35/91 [00:27<00:43,  1.28it/s]
     18/200      10.9G      0.257     0.2211     0.8215       1171        640:  40%|███▉      | 36/91 [00:27<00:42,  1.29it/s]
     18/200      10.9G     0.2572     0.2214     0.8214       1262        640:  40%|███▉      | 36/91 [00:28<00:42,  1.29it/s]
     18/200      10.9G     0.2572     0.2214     0.8214       1262        640:  41%|████      | 37/91 [00:28<00:42,  1.29it/s]
     18/200      10.9G     0.2572     0.2216     0.8215        988        640:  41%|████      | 37/91 [00:29<00:42,  1.29it/s]
     18/200      10.9G     0.2572     0.2216     0.8215        988        640:  42%|████▏     | 38/91 [00:29<00:41,  1.28it/s]
     18/200      10.9G     0.2577     0.2221     0.8217       1166        640:  42%|████▏     | 38/91 [00:30<00:41,  1.28it/s]
     18/200      10.9G     0.2577     0.2221     0.8217       1166        640:  43%|████▎     | 39/91 [00:30<00:40,  1.29it/s]
     18/200      10.9G     0.2578     0.2225     0.8218       1184        640:  43%|████▎     | 39/91 [00:31<00:40,  1.29it/s]
     18/200      10.9G     0.2578     0.2225     0.8218       1184        640:  44%|████▍     | 40/91 [00:31<00:39,  1.29it/s]
     18/200      10.9G      0.258     0.2227     0.8218       1233        640:  44%|████▍     | 40/91 [00:31<00:39,  1.29it/s]
     18/200      10.9G      0.258     0.2227     0.8218       1233        640:  45%|████▌     | 41/91 [00:31<00:38,  1.29it/s]
     18/200      10.9G     0.2584     0.2231     0.8218       1117        640:  45%|████▌     | 41/91 [00:32<00:38,  1.29it/s]
     18/200      10.9G     0.2584     0.2231     0.8218       1117        640:  46%|████▌     | 42/91 [00:32<00:38,  1.29it/s]
     18/200      10.9G     0.2582      0.223     0.8215       1220        640:  46%|████▌     | 42/91 [00:33<00:38,  1.29it/s]
     18/200      10.9G     0.2582      0.223     0.8215       1220        640:  47%|████▋     | 43/91 [00:33<00:37,  1.28it/s]
     18/200      10.9G     0.2581     0.2229     0.8217       1175        640:  47%|████▋     | 43/91 [00:34<00:37,  1.28it/s]
     18/200      10.9G     0.2581     0.2229     0.8217       1175        640:  48%|████▊     | 44/91 [00:34<00:36,  1.29it/s]
     18/200      10.9G     0.2584     0.2229     0.8215       1345        640:  48%|████▊     | 44/91 [00:34<00:36,  1.29it/s]
     18/200      10.9G     0.2584     0.2229     0.8215       1345        640:  49%|████▉     | 45/91 [00:34<00:35,  1.28it/s]
     18/200      10.9G     0.2583     0.2229     0.8215       1185        640:  49%|████▉     | 45/91 [00:35<00:35,  1.28it/s]
     18/200      10.9G     0.2583     0.2229     0.8215       1185        640:  51%|█████     | 46/91 [00:35<00:35,  1.28it/s]
     18/200      10.9G     0.2581     0.2228     0.8211       1375        640:  51%|█████     | 46/91 [00:36<00:35,  1.28it/s]
     18/200      10.9G     0.2581     0.2228     0.8211       1375        640:  52%|█████▏    | 47/91 [00:36<00:34,  1.28it/s]
     18/200      10.9G     0.2582     0.2231      0.821       1246        640:  52%|█████▏    | 47/91 [00:37<00:34,  1.28it/s]
     18/200      10.9G     0.2582     0.2231      0.821       1246        640:  53%|█████▎    | 48/91 [00:37<00:33,  1.28it/s]
     18/200      10.9G     0.2579      0.223     0.8209       1316        640:  53%|█████▎    | 48/91 [00:38<00:33,  1.28it/s]
     18/200      10.9G     0.2579      0.223     0.8209       1316        640:  54%|█████▍    | 49/91 [00:38<00:32,  1.28it/s]
     18/200      10.9G      0.258      0.223     0.8207       1188        640:  54%|█████▍    | 49/91 [00:38<00:32,  1.28it/s]
     18/200      10.9G      0.258      0.223     0.8207       1188        640:  55%|█████▍    | 50/91 [00:38<00:32,  1.28it/s]
     18/200      10.9G     0.2578     0.2231     0.8206       1095        640:  55%|█████▍    | 50/91 [00:39<00:32,  1.28it/s]
     18/200      10.9G     0.2578     0.2231     0.8206       1095        640:  56%|█████▌    | 51/91 [00:39<00:31,  1.29it/s]
     18/200      10.9G     0.2574     0.2231     0.8206       1067        640:  56%|█████▌    | 51/91 [00:40<00:31,  1.29it/s]
     18/200      10.9G     0.2574     0.2231     0.8206       1067        640:  57%|█████▋    | 52/91 [00:40<00:30,  1.29it/s]
     18/200      10.9G     0.2575     0.2234     0.8207       1237        640:  57%|█████▋    | 52/91 [00:41<00:30,  1.29it/s]
     18/200      10.9G     0.2575     0.2234     0.8207       1237        640:  58%|█████▊    | 53/91 [00:41<00:29,  1.29it/s]
     18/200      10.9G     0.2572     0.2233     0.8208       1166        640:  58%|█████▊    | 53/91 [00:41<00:29,  1.29it/s]
     18/200      10.9G     0.2572     0.2233     0.8208       1166        640:  59%|█████▉    | 54/91 [00:41<00:28,  1.28it/s]
     18/200      10.9G     0.2572     0.2234     0.8207       1305        640:  59%|█████▉    | 54/91 [00:42<00:28,  1.28it/s]
     18/200      10.9G     0.2572     0.2234     0.8207       1305        640:  60%|██████    | 55/91 [00:42<00:28,  1.27it/s]
     18/200      10.9G     0.2574     0.2236     0.8209       1216        640:  60%|██████    | 55/91 [00:43<00:28,  1.27it/s]
     18/200      10.9G     0.2574     0.2236     0.8209       1216        640:  62%|██████▏   | 56/91 [00:43<00:27,  1.27it/s]
     18/200      10.9G     0.2571     0.2235      0.821       1228        640:  62%|██████▏   | 56/91 [00:44<00:27,  1.27it/s]
     18/200      10.9G     0.2571     0.2235      0.821       1228        640:  63%|██████▎   | 57/91 [00:44<00:26,  1.28it/s]
     18/200      10.9G     0.2575     0.2238     0.8212       1216        640:  63%|██████▎   | 57/91 [00:45<00:26,  1.28it/s]
     18/200      10.9G     0.2575     0.2238     0.8212       1216        640:  64%|██████▎   | 58/91 [00:45<00:25,  1.28it/s]
     18/200      10.9G      0.257     0.2235     0.8211       1186        640:  64%|██████▎   | 58/91 [00:45<00:25,  1.28it/s]
     18/200      10.9G      0.257     0.2235     0.8211       1186        640:  65%|██████▍   | 59/91 [00:45<00:25,  1.27it/s]
     18/200      10.9G     0.2571     0.2236     0.8212       1143        640:  65%|██████▍   | 59/91 [00:46<00:25,  1.27it/s]
     18/200      10.9G     0.2571     0.2236     0.8212       1143        640:  66%|██████▌   | 60/91 [00:46<00:24,  1.27it/s]
     18/200      10.9G      0.257     0.2236     0.8212       1180        640:  66%|██████▌   | 60/91 [00:47<00:24,  1.27it/s]
     18/200      10.9G      0.257     0.2236     0.8212       1180        640:  67%|██████▋   | 61/91 [00:47<00:23,  1.27it/s]
     18/200      10.9G     0.2565     0.2233     0.8211       1249        640:  67%|██████▋   | 61/91 [00:48<00:23,  1.27it/s]
     18/200      10.9G     0.2565     0.2233     0.8211       1249        640:  68%|██████▊   | 62/91 [00:48<00:22,  1.28it/s]
     18/200      10.9G     0.2565     0.2233      0.821       1257        640:  68%|██████▊   | 62/91 [00:49<00:22,  1.28it/s]
     18/200      10.9G     0.2565     0.2233      0.821       1257        640:  69%|██████▉   | 63/91 [00:49<00:21,  1.28it/s]
     18/200      10.9G     0.2562     0.2231      0.821       1242        640:  69%|██████▉   | 63/91 [00:49<00:21,  1.28it/s]
     18/200      10.9G     0.2562     0.2231      0.821       1242        640:  70%|███████   | 64/91 [00:49<00:21,  1.28it/s]
     18/200      10.9G     0.2564     0.2232     0.8213       1219        640:  70%|███████   | 64/91 [00:50<00:21,  1.28it/s]
     18/200      10.9G     0.2564     0.2232     0.8213       1219        640:  71%|███████▏  | 65/91 [00:50<00:20,  1.29it/s]
     18/200      10.9G     0.2565     0.2232     0.8214       1054        640:  71%|███████▏  | 65/91 [00:51<00:20,  1.29it/s]
     18/200      10.9G     0.2565     0.2232     0.8214       1054        640:  73%|███████▎  | 66/91 [00:51<00:19,  1.28it/s]
